node,median,q1,q3,min,max,mean
ai_node_227,0.0010341969078719688,0.0008490877337003324,0.0012233301945255974,0.00033400133600534405,0.001875236416608317,0.001037958648220135
ai_node_228,2.414467489195258e-05,8.048224963984193e-06,4.024112481992097e-05,0.0,0.00010060281204980241,2.4270227201390734e-05
ai_node_229,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_230,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_231,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_232,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_233,0.0009094494209302139,0.0008732324085922849,0.0009537146582321269,0.0007766537090244746,0.0011991855196336449,0.0009175893956587875
ai_node_234,1.207233744597629e-05,1.207233744597629e-05,1.6096449927968387e-05,4.024112481992097e-06,1.6096449927968387e-05,1.229607809997505e-05
ai_node_235,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_236,0.0004949658352850279,0.00044265237301913064,0.0005472792975509251,0.0003299772235233519,0.0007605572590965062,0.0004971871453750876
ai_node_237,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_238,0.00013681982438773128,0.000124747486941755,0.00014889216183370756,0.00010060281204980241,0.00020522973658159693,0.00013832725692348554
ai_node_239,0.00043058003557315435,0.000374242460825265,0.00047484527287506743,0.00016096449927968388,0.0006720267844926802,0.00041684976378459737
ai_node_240,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_241,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_242,4.426523730191306e-05,4.426523730191306e-05,4.828934978390516e-05,4.024112481992097e-05,4.828934978390516e-05,4.562860661081198e-05
ai_node_243,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_244,0.0008732324085922849,0.0008209189463263877,0.0009295699833401744,0.000708243796830609,0.001621717330242815,0.000884157069158397
ai_node_245,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_246,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_247,0.0,0.0,0.0,0.0,0.0,0.0
ai_node_248,0.0012313784194895815,0.0010583415827639215,0.001460752830963131,0.000708243796830609,0.002909433324480286,0.001281207394709097
ai_node_249,0.00028571198622143884,0.0002535190863655021,0.00031790488607737563,0.00016901272424366806,0.0004265559230911622,0.0002863960853433775
ai_node_250,0.0001287715994237471,0.0001207233744597629,0.00014889216183370756,0.0001126751494957787,0.00030180843614940726,0.00013693893811719823
ai_node_251,0.00016498861176167596,0.00013681982438773128,0.00019315739913562064,9.657869956781032e-05,0.00039838713571721757,0.00016779583262911365
ai_node_252,0.000124747486941755,0.00010060281204980241,0.00015291627431569967,6.438579971187355e-05,0.00030180843614940726,0.00012857522273462588
ai_node_253,0.00020925384906358903,0.00019718151161761274,0.0002293744114735495,0.00017706094920765225,0.00028973609870343097,0.00021473790955404786
ai_node_254,0.00029376021118542305,0.0002696155362934705,0.00031790488607737563,0.00022132618650956532,0.00041448358564518593,0.0002953473211483208
ai_node_255,0.000124747486941755,0.0001126751494957787,0.00013681982438773128,9.255458708581823e-05,0.00023742263643753371,0.00012668952362556438
ai_node_256,8.048224963984193e-06,8.048224963984193e-06,8.048224963984193e-06,8.048224963984193e-06,8.048224963984193e-06,8.048224963984195e-06
ai_node_257,0.0009939557830520478,0.0009939557830520478,0.00099797989553404,0.0009899316705700557,0.00099797989553404,0.0009945111105745628
ai_node_258,0.00016901272424366806,0.00014084393686972338,0.00019718151161761274,8.450636212183403e-05,0.00031388077359538355,0.0001710312190646353
ai_node_259,0.0,0.0,0.0,0.0,0.0,0.0
